mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
25.457408249378204,0.055210312356224776,0.1171068549156189,0.004065862772994682,1.0,5,3,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'colsample_bytree': 1.0}",0.7401242427501677,0.737165463114377,0.7350811571389276,0.731395515168687,0.7359415945430399,0.0031780336101435965,5
44.206961274147034,0.14986277105651521,0.20043236017227173,0.003634532596954368,0.6,1,5,1.5,0.8,"{'subsample': 0.6, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 1.5, 'colsample_bytree': 0.8}",0.7427450669274493,0.7390024367823365,0.7349861618183413,0.7332538688550707,0.7374968835957996,0.0036782134458845472,1
38.9174485206604,0.22402252458167513,0.1951785683631897,0.002918536295672533,0.8,5,5,1,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 1, 'colsample_bytree': 0.8}",0.7406707639460087,0.7391043480802373,0.7349101523128738,0.7333653793511287,0.7370126609225621,0.0029782578049450284,4
28.93865078687668,0.05442272881134607,0.22245216369628906,0.0025880108060928886,1.0,5,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.7403358557571973,0.7394279151261725,0.7361132673856473,0.7334116212274646,0.7373221648741204,0.002750922645804246,3
36.819296061992645,0.05507963611765819,0.14087802171707153,0.0051705093316625666,0.8,1,4,1,1.0,"{'subsample': 0.8, 'min_child_weight': 1, 'max_depth': 4, 'gamma': 1, 'colsample_bytree': 1.0}",0.741891248456061,0.7398415223671848,0.7354195630633922,0.7326021896442683,0.7374386308827265,0.0036423718046274664,2
